Tweet ID,Full Text,Mask Sentiment,Language
1294062775061237760,"@ValasArt Hello, Please forgive the delayed reply, At this time, we require all customers to wear a facial covering in our stores. I can assure you we are following the Centers for Disease Control and Prevention (CDC) guidance to deliver you a safe and enjoyable experience.-Jerry",,
1282150959494213632,"President Trump wears a face mask in public for the first time. 

Some community members demand law enforcement take more action on those not wearing masks.  Fair to say, messaging on masks is … inconsistent. 

https://t.co/0NOkXmfFDS",,
1302098919015329793,"@Bootz79 @GunbusterDDG41 A) nearly all are wearing masks.
B) hand sanitiser was freely available
C) this picture is incredibly misleading, taken with a very long lens from far away makes all the subjects look far closer together.
D) all the cases trace back to the Rydges outbreak.",,
1302654914087264262,"@IalreadySEENTit @ScooterCasterNY Learn how to read a book. No long term, randomized, placebo controlled study ever, showing healthy people need to wear a mask. Go back to your mother's basement to be safe!!",,
1285324421582946304,"@mackonthetele @Clypian 1.) Freedom of assembly.  2.) Most are masked.  3.) People choose to assemble.  Teachers, custodians, etc can't choose to stay home if they have comorbidities because they won't collect unemployment. 4.) Children are social and won't comply to mask requirements.",,
1301840180500992001,"Just a friendly advisory... If any more of you controlled sheep keep reminding us that you're wearing a mask to keep OTHERS safe, then do us a favour... Don't be selfish and for the very least, please wear the safety PPE of a virologist to REALLY keep us all safe!! 

#NoMasks https://t.co/1NMsTjcI76",Anti-Mask,English
1287686836865949697,"@DHSCgovuk No, not until masks are mandatory for those working in such close proximity. Face visors alone offer the client almost zero protection.  I shall stick with my newly acquired trimmer and accept a poor cut is small  price to pay  to remain free of #Covid19",,
1301240029856047105,@Ron_West_52 @JoseTorresAZ5 @Veronicaromm People are going to die. They do from all types of things. The people still pushing this as a pandemic are just afraid to admit to themselves they got played. Gonna hide till when? When the GOVERNMENTS tells u not to? Are you for real? Masks do not work. Except to muzzle you. https://t.co/4uFtOHnS9C,Anti-Mask,English
1285337968958271488,Feel free to debate or condemn geographic attributions or how everyone feels about this President.  But lets no longer debate wearing masks. https://t.co/s1ToMBVYN8,,
1281436196061589505,@VitalVegas Thank goodness. Maybe we can get Covid under control. We’d be lost without @GovSisolak #WearAMask,,
1284987173335441408,"@RideWithC4T @realDonaldTrump You sound ridiculous. The fact is, if Donald Trump would have said that everyone needed to wear a mask, you would have glued one to your face. You’re literally talking about going to your death, not for freedom, but some misguided ideology perpetuated by Trump.",,
1235444346591293440,Our soft sheep ❤️ @weareoneEXO @layzhang #EXO https://t.co/Y06QGZxxJn,Unrelated,English
1270579362790666242,"GOOD GOD NO!!!!! Bring those Corona Hoax no mask wearing ass holes here to spread hate, germs and racism. NOPE. STAY THE FUCK AWAY! 
Move the Republican National Convention to Arizona https://t.co/XSnx8y8qSA",,
1307696135721676801,"@Westywwfc So you wore a mask, lost your job, isolated yourself from friends and family, lived in misery, had a curfew and gave precious rights away...for what? Saving lives? Nope! Preventing another lockdown? Failed that! What you did do was show the government they can control you easily",,
1290917243048488965,"ngl man I'm gonna wear masks in the winters to come even after covid is a thing of the past 

them suckers keep yo face nice and toasty and blockout the wind",,
1262815810315325442,Bro Frfr people putt at the beach and shit having huge gatherings shit I’m claustrophobic and I I have to wear a mask at work it’s sucks but luckily my job takes care of their partners and is able to work with me with more breaks and shorter shifts due to the mask https://t.co/OYwwqxNu8p,,
1285893096098725889,"@JoeBiden But only if you have the virus.  If you are virus free,  you don't need one.   If you have the virus, stay home.  Thus no one in public should be wearing masks.",,
1304789985644679172,"@buttonsbutt484 @nationalpost Best video on coronavirus stats I have yet seen. Without a doubt.  This Irishman, Ivor Cummins, is a world class chemist. He gives Sweden top marks. Lockdowns and masks are pretty much useless according to all the evidence.
https://t.co/fUFTOK0PAI",,
1296350848881238022,"Following a previous tweet [https://t.co/1LG7jVZM6E] contrary to🇬🇷acc to @FRANCE24🇫🇷Min #Health @olivierveran said that the State will dispatch 40m FREE #COVID19 #masks, while it had already set an upper limit on the price of surgical masks at €0.95/m [https://t.co/rFdSCZhmyO] https://t.co/deq4RTse08",,
1292848868854554628,"@mikeibella @suziraeee @sophie_shapiro_ Because I hate living in the world I have been the last 4 months. On lockdown, having to wear a mask for a virus that has a survival rate of 99.96%, nothing in the grocery stores stocked, not being able to find anyone to work because they get more money sitting at home, etc. etc.",,
1306366194744664064,"@Ty_Jitu @marcformarc Because he forced state governors to do as he said regarding covid...wait, no.

Because he forces his supporters to wear masks at his events...wait, no.

Because he's taking away my rights to drink bee...no, no...

Maybe it's this? 🤷‍♂️ https://t.co/6LhyhGvDfy",,
1297656370724868096,"Those that come after us will be directly born into a prison there will be no escape from as they'll have no reference point of what #freedom ever was

Permanent lockdown, #SocialDistancing, masks, smart locks, credit scores... 

#Scamdemic #Agenda21 #NWO

https://t.co/mntjzcI38E",Anti-Mask,English
1271330353307725824,"Early lockdown. Build-up of testing. Compulsory mask-wearing. Protection of people in care homes.
The prognosis for the country would look very different if those decisions had been made. Now we face the virus not yet controlled and a slump that threatens to ruin us.",,
1290437806037307393,"@RepAndyBiggsAZ @realDonaldTrump .@realdonaldtrump's ONLY interest is reelection.
Undeniable is that Trump's been pandemic-wrong ALL the time. A hoax, soon magically go away, masks useless, tests for all wanting one, states have enough PPE, with over 4 million cases, 150k deaths now in US.
Who ya gonna call?",,
1300982969532735488,"Only the N95 masks work
All other masks offer zero 
Protection..ZERO....
Its government trying to
Control us....Dont let them https://t.co/g2yQQ6gBZH",,
1290489292314128384,"Useless, stupid, dosen't work but under a mandate here in Louisiana,  so we have to wear them to go into a store to shop. https://t.co/8PNHl3YvCu",,
1293827084859539458,"WEAR YOUR FUCKING MASKS. idgaf if you don’t like, i fucking hate having to wear them for 8 hour work shifts, but i do. literally fuckinf get over it, youre in a store for an hour MAX,,, we’re 6 months into a fuckijf pandemic bradley.",Pro-Mask,English
1291327460919967744,"@BoozyMcTits @startelegram as long as it doesn't push a message of ""hate""

I don't care.

but BLM is terroism

she can't wear an I:HEART:ISIS mask.

so why is BLM terrorism okay? https://t.co/pGgUQtr8bl",,
1282714540543598602,"Remember, you are well within your rights to not wear a mask. But. For every freedom, there is also responsibility that comes with it.

If you choose not to wear masks, you and you alone must take responsibility for any consequences that arise.",,
1282475118132736005,"@__la_uren If we have another outbreak in NSW we will have to do elimination. It's the only way a normal life free of masks, distancing, and lockdowns can be guaranteed without a vaccine or treatment. We could do it right now and probably only need 2 weeks to make it work.",,
1233649267690082305,@DrEstella @realDonaldTrump @BreitbartNews CONFUSED: China hopes the world learns from their experience. They used draconian methods but also forced everyone to wear a mask. The US says it is not necessary to wear a mask if you are not sick? WHICH IS IT? Mask or no mask?,,
1275789757189144576,"@JoshuaC94831804 @JoeBiden Go without a Mask, go to a Trump Rally &amp; you will get Sick of Covid-19. Joe Biden is Best Qualified, Globally Respect, Trump is hated by our Allies, loved by Tyrants. Joe is Experienced, War Room Ready, created thousands of jobs for Auto Industry, Trump gave 83% of tax to Rich!",,
1298390528636014597,"@GovPritzker Your own profile pic has the mask photoshopped over your face. You couldn't even take the time to get a proper picture to communicate the message. Cloth masks don't stop viruses and you know that. Stay home if you're sick/cough, otherwise live normally, be out, be close, be free.",,
1280193436482707457,I have to wear a mask all night at work I sure in the hell am not wearing one out in my free time.,,
1289165908045422594,"@vizcomic See the PM’s new mantra to control COVID-19 is hands, face, space. Wouldn’t it be better if it was hands, face, 8Ace (£1.49)?",,
1248384677896843264,@hollywoodcurry @DubaiPoliceHQ @EmrillServices @Facebook @Narayanan3 @HRajaBJP @BJP4Karnataka @BJP4India what to do there brain has got virus its all because of some stupid media u made this to sham India calling muslims bring #COVIDー19 corona virus i dont understand y @WHO @antonioguterres nt taken action on Indian media &amp;public who in govt bjp RSS spread hatered against rellegion,,
1273489255264858112,Put strip club bouncers outside grocery stores and ask ‘em to enforce a face mask dress code policy—corona ought to be *poof*,,
1299232747282739202,"Pandemic Positives - #young adults special 

👉Friday 28th August 2020 (today!!), 7 pm – 8 pm IST Live on Facebook

🌱This is a free event but registration is a must - https://t.co/0roJBbpvxS

#SHARAN #SHARANIndia #BuildingACultureofHealth 
#Pandemic #COVID19 https://t.co/sCDxzxIRic",,
1289568998321868803,"Either the World has gone Mad.... maybe I have? Down the Pub social Distancing Boxing on Tele No audience seconds visored and Muzzled up like doing Major Surgery.  And the Referee wearing a Face Nappy. The ""New Normal""  👺",Anti-Mask,English
1282949615592054784,"@JamesMelville @GentTracy Their decisions to reduce pandemic planning and reserves meant that we had no choice to dither and not enforce mask wearing in society. We have 'worldbeating' numbers of deaths of our health professional, because of poor PPE provision.",,
1280396857236230144,"@SlimJimJohn1 @JorgeR26950111 @Tam_Resist @RooticusPrime @YesPISTLiberty @ToccyLa @sandycedar59 @dawndawn762yah1 @DaniLynLeigh @Dennisabm @Mongo3804 @OldZethy @MrFly187 @ReadYouForFree @Klee34036780 @Pittstock @FairStability @WealDonoodTwump @JDW714 @ChrisRMincks @cbowling4512 @ChiefLizWarren @4Cocacoladave @psfnyc5 @CoxeAnne @Vickie627 @_hockeyStuff @gorillastyle @Rocket_1981 @SwoleKyloRen @LadyOfTheOcean1 @TomDoubting @Allie4Christ @BenResists @VehementRedhead @Black_is_back5 @Grace_2A_mazing @lostandlovinit @RogerLHaviland @Darrell15123113 @KattMist @hrt6017 @ChantGregoria @wookietim @danfoc77 @MasterPosMaster @chrisg409ubc @r0xie_f0x @phil_mckraken @PlumptyTrumpty That’s the right idea! And wash your hands freq and DON’T touch your face (that’s my Public Health nurse/nanny voice talking)!

Might want to consider a N95. Recent report/research paper published by 200 WHO scientists says CoV-2 is now aerosolized and completely airborne.",,
1283171553333710848,"With #COVID19, free clinics face new demand, wary volunteers https://t.co/iPtsxtgOpt via @WiStateJournal #Wisconsin #coronavirus",,
1286181457271107584,@Amygdala937 @robbystarbuck @TwitterSafety Actions speak much louder than words. Send your kids to school. Go to a bar. Shake hands. And don’t wear a mask. Live free!,,
1307381751141072897,"Newsflash: if you won’t wear a mask because it “infringes on your personal freedoms,” but you oppose the right to abortion, then you might be a giant fucking hypocrite",,
1298299634130063361,"Incapable of assuming responsibility/control, politicians have claimed rely on ""the science"", and scientists have lost no opportunity to seek stardom on the box.

What science got wrong on Covid-19: Masks, warning signs and transmission without symptoms https://t.co/UdOjGXYEmd",,
1265407780686630913,@NC_Governor A face covering that is useless at preventing spread or catching COVID just shows you're a mindless drone that is easily manipulated by a tyrannical government. https://t.co/XdyAqmlbR2,,
1271983979521081346,"Quarantine Enforcement Officers Needed

CDC Hiring More Quarantine Enforcement Officers

The incumbents will be required to wear a uniform.

 work, weekends, irregular work schedule and evening hours. On call 24 hours a day, 7 days a week

we are dropping a new video soon",,
1290376975870115841,"They Are Killing My Son

He Works At Biomarin In Novato, Ca.

They Make Him Wear A Mask And They Give Him Free Food Now

Who Knows Whats In It - idk",Anti-Mask,English
1302209009206915072,"@BBUKZoeJones Genuine question, not trying to start an argument. Why don’t you wear a mask? Although they’re bloody awful and I hate them too!",,
1269147020738080777,"With COVID19, SmartCity leaders are focused on resilience and reopening. Sameer Sharma, global GM @Intel describes how IoT plays a role in contact tracing, crowd control, and temp checks. #iamintel #weareintel https://t.co/YtTP4u6OML",,
1290245129253449729,"Now that I’m covid- free, I’ll STILL probably keep my ass inside I was sick for far too long fuck that and fuck anyone who refuses to wear a mask 🗣",,
1285223572970057728,@10DowningStreet @BorisJohnson @BorisJohnson WHY are you trying to force people against their free will to mask? The CDC advice attached below clearly does not agree and I do expect a response you work for the public and you thus should respond to my question https://t.co/GdoEvRzYs3,,
1306892934005043200,"6) Fucking tell that to the people who have medical exemptions from wearing masks, who are now terrified to go out shopping in case they are harangued by a stranger, or denied entry to a business, because they cannot wear a (useless) mask.",,
1301222075470938113,"@GOP @realDonaldTrump The parents&amp; the teachers decide! You are putting teachers and staff in danger! So many parents don't feel like wearing masks and keep social distance. If everyone would have adhered to the guidelines, this pandemic would have been under control. Parents cannot have it both ways",,
1289249464864182275,@wbz You need a policy how to handle customers that refuse to wear the mask - it's a liability for employees to enforce ☕,,
1288450692634550276,If you don’t wear a mask your freedom may soon only go as far as your ventilator. Wear a damn mask!!,,
1299560411293863936,"If the incompetent President of the United States, @realDonaldTrump , doesn’t get control of the Coronavirus and start believing in Science and wearing a mask he will continue to cause great danger to innocent people! He should have taken care of this in January! https://t.co/u1m2Yqa2GD",,
1256275862930034689,"In Quebec "" ... a woman wearing a niqab entering the ... emergency room would be forced by law to remove it before she is able to access health-care services (and presumably given a mask to replace it if she was suspected to have the virus)."" https://t.co/uCrGPLCUmR",,
1298102910719594498,"Ok I just heard the prez pelousy scenario I'm really scared ppl she'd finish destroying this country while holding the nw○'s hand and ushering it in w as big ole witch smile on her saggy face. Seriously scared...trump will b forced to let em vote by mail
https://t.co/E2vaXMbbkU",,
1283852720030355456,@dustinwittwer1 @BradenShamo You just hit on it. Free to stay home. Leave your mask off and stay home. Simple.,,
1285209904140234753,"I have been going over this with patients. N95 masks and other masks with valves release airborne particles freely into air. They are not special filters on them they are “blow off” valves. @ Fairfax County, Virginia https://t.co/XAaHiFRwRb",,
1273391023620861953,No masks in the WH coronavirus task force meeting. Looks like even Dr. Fauci apparently got bullied into not wearing one. https://t.co/vTxpJsMhdG,,
1286983876951375873,"@Teelin @Jorekai @GeorgeMonbiot @WHO @JohnsHopkinsSPH Yeah. I agree. So why do they want us to wear a, probably fairly useless, mask?",,
1264903479111417857,"Israeli inventors have developed a coronavirus mask with a remote control mouth that lets diners eat food without taking it off, a device they say could make a visit to a restaurant less risky 

😂😂😂😂https://t.co/pVSP4361Nx",,
1254396487498334211,Coronavirus spreads in a New York nursing home forced to take recovering patients https://t.co/hbBtafj15B,,
1258947385801269249,"@Mosesgideon17 Keep the vulnerable safe by wearing a mask 😷 
Specialty N95 Facemask
I’m stock @ https://t.co/1RGVwv6GJL
35% Off+free shipping https://t.co/74rNCSqJzI",,
1310288871184388096,"@realIAmAllan @yabitchmaf @cmjthew @TheRock @JoeBiden @KamalaHarris No I’m saying the people that typically hate Swift or Deniros opinions are probably more likely to be anti maskers considering they will likely lean towards modern conservatism, which is aligned to white supremacist ideals and the covid conspiracy theories.",,
1290676597838745600,"The useless COVID face mask is not about health, it is about forcing a “culture of silence, slavery, and social death.” ~ Donald Trump https://t.co/WeWxTh6yLZ",,
1255841806765490182,"Column by @HeidiStevens13: Kathleen Widmer is turning old quilting scraps into free masks, which means seeing a lifetime of her memories on strangers’ faces https://t.co/Clqp5FjpjE via @ChicagoTribune",,
1274987724903264264,@jenefcforever @barb_davies @AdrianHogg @john_nufc42 @Dave50664587 @DarylDixie1970 @Mal1878Malachy @Everton98860724 @EvertonianCamel @cattywhites2 @AnneBayley @AlbertsenPaul @EfcSP @sturdy8 @football_betty @ianq72 @raychad1961 @shaunstorey7 @WilliamBoland5 @HywelJones2 @ghardie33 @scousehomer @brianefc28 @Michael99762469 @Toffeegirl73 @KennyLymmBlue @conrad1878 @SueClinton9 @billsybrown2 @pauljohno1878 @Jasonst73312031 @carolcoulter3 @deatoffees @Susanefc09 @WilkoD2017 @MairBond @salemmohalesh75 @kernohan_p @AndyVale27 @MarieWallace7 @IHateChang @nobby15 @SJM1878 @WeAreEvertonian @bluenose19611 @JohnMag23169498 @pumpkin_lantern @beardedtarquin Does that entitle him to break the lockdown rules? I thought it only meant he can drive his sheep up Scotty road every 3rd thurs of the month.,,
1299759737056243713,"@espurrgana I gave it some thought, and the answer is... racism. 

For years the right pushed the agenda of ""Muslims are forced to wear masks so they have no freedom!"" which is why there's such a circlejerk that wearing masks to prevent the spread of covid makes them say ""but muh freedumb""",,
1288290976264368128,Had to wear a mask for graduation fuk covid all my homies hate covid,,
1301894463724421127,"... #Mulinational #Corporations such as #Amazon, #Apple, #FaceBook, #Google #Microsoft, #McDonalds, #SalesForce, #Tesla, #Walmart, #Zoom, etc.

Are the #True #COVID19 #PolicyMakers.  #Murdering #Earth's #Ecosystems, Billions of People and Trillions of #Livestock &amp; #Wildlife!🤑...",,
1288653914716463104,"""1. Employees can work from home but they are having to work in the office. 
2. Six foot social distancing is not enforced.
3. Employees are not required to wear masks.   

"" - Lady Jane's Haircuts for in Birmingham, Michigan reported on Jun 19",,
1279976124932595712,@realDonaldTrump With hardly any masks or social distancing.  Just love spreading Covid 19 every chance you get don’t you while you stand alone on a podium a safe distance away.  You have a nerve talking about our veterans and our freedom.  You only care about yourself.,,
1294319680774004736,"https://t.co/EMqGfLSrIm
MASK ARE FOR THE LOW
INFORMED AND THE EASILY CONTROLLED. 
"" WEAR A MASK DURING A
ZOOM CALL "" ? WTF ?
#WAKEUPAMERICANS",Anti-Mask,English
1292680202452180993,"@BILDERBERG_GP @InezShooter 🙋🏻‍♀️Worked the entire pandemic &amp; haven’t worn 1. Most of my customers choose 2 take them off &amp; complain about them. Haven’t been mask shamed yet, though I’ll feel bad 4 the 1 who tries. Look at countries who never enforced masks- they’re all but back 2 normal. This is about control https://t.co/emcQi3HW25",,
1270177531321290753,"@Professing_Prof @GovWhitmer Actually, no....I had a heart attack and a broken leg while covid was going on. I am still recovering. I see my God damned governor kneeling with protesters, but, she seems my cardiac and physical rehab non essential? Hard to walk for 10 weeks. I am NOT worthy, but her photo op?",,
1305320913756286980,"@CaroleShel @hollandcourtney Must have!  What were the numbers for N1H1, Swine Flu, SARs????  Did they have masks?   Did they all stay home?  SHAME ON SHEEPLE!",,
1270623399769849856,".This is horrible. ""Nursing homes to face enforcement action for swiping coronavirus stimulus checks from seniors"" https://t.co/kch40Ye4KL #FoxBusiness",,
1296978072516866048,@OldNavy You can keep those masks ill keep my freedom covid is a hoax were all being played,,
1285193873799643138,"@DianeMRoach @andylevy @ksorbs I agree. It all started a long time ago, when they installed the mind-control devices they call ""traffic-lights"". Then they made everyone wear a ""seat-belt"". The mask to protect others from your spit was next of course",,
1284127035271581696,"Sam Pittman's dream job probably hasn't gone as he dreamed, so far. But in the face of an unprecedented pandemic, Pittman has handled adversity like a seasoned veteran... #arkansas #razorbacks #wps (FREE)
https://t.co/1S479ahGO1 https://t.co/jrP7h7GlUB",,
1279200716469473282,@o_rips @jonrappoport @NYGovCuomo It just goes to show me that you are not very intelligent our parents and grandparents gave up a lot so that we could have our freedom but you can’t even wear a mask and it is most disrespectful to the healthcare workers Who will be fighting to save your life one day,,
1277613064397914122,@locosouthbos your tacos suck shit. wear a fuckin mask,,
1310295164372516866,And we still act like sheep and wear masks https://t.co/Ok0jbzcqGS,Anti-Mask,English
1284510970396762114,"@GovRonDeSantis @floridachannel Keep Florida schools closed for face to face instruction until we have our numbers under control.

Stop playing politics with kids and teachers' lives!

https://t.co/4REiX2J8QP",,
1310096422839123969,@PhilBbr @standardnews What about suicide rates of the lockdown? What about unemployment? What about the destruction of the economy ? What about millions living in UNNECCESARY FEAR ?? what about people who cant feed their kids ? What about the development of children being forced to wear masks  ?,,
1287497155117285379,@AbbottNews None of this covid crap is accurate...and masks are simply muzzles!,Anti-Mask,English
1274529907209461767,Ima keep it real with you I still ain’t wearing a mask when I’m under my lift well away from people 🤷🏼‍♂️ when I get in their cars or go to the office then yes I will wear one. When I’m alone in 100 degree weather suck my gooch https://t.co/QxbPEDpPdb,,
1302950675115061255,Uh mandatory mask wearing which they enforce hard https://t.co/doKioC7pUT,,
1310324749101420551,Reading Bruce’s lips when he’s yelling at the refs is my favorite part of Bucs games and I can’t seen them now with these dumb masks. Thanks Covid. #GoBucs  #TBvsDEN,,
1303786384260575232,"If he’d addressed the pandemic, put measures in place, while being honest but “downplaying” it, it’d be one thing.

He didn’t take action. He taunts those who wear masks. He called it a hoax by the D’s. He said young people don’t get it while trying to force reopening of schools https://t.co/APFvGZOHT1",,
1288932442204602368,"@Mike_Pence I support law enforcment but holding another super spreader rally with the leader of the Coronavirus task force, with most not wearing masks?   Totally irresponsible for the person charged with leading the US out of this pandemic.  Mr Vice President require masks at your rallies.",,
1287773642269421568,"Lmaooo these two had me laughing like crazy. But on the other hand it’s crazy how many people won’t wear a mask out here/will get mad at you if you offer them a free mask, it’s really fun when you deny them service and they throw a childish temper tantrum https://t.co/hjhLDjCvi4",,
1293984157568126979,The quicker we make #facecoverings our #NewNormal the faster we can gain control over #COVID19: #Aaima #facemasks #WearAMaskSaveALife #maskforsale #maskfashion #MaskUp #MaskIndia #VocalForLocal #Vocal4Handmade https://t.co/zMZ6lgNrc4,,
1282967859753152514,"@ugminerbc I mean hell, did you hear about the bus driver who was beaten and died from brain trauma because some young fucks didn't have a ticket, wouldn't muzzle their dog and didn't like being told to wear a mask",,
1298836040917032963,"Hey you know what would be nice? If you don't want to wear the mask you can talk to me from 18 feet away, I promise you that I can read lips.

When uncovered yours read"" I'M A COMPLETE DUMBASS""",,
1308164374532624392,"@SenMcSallyAZ @AZNationalGuard DESPICABLE ignoring #RBGDyingWish! Turns out MAJORITY of voters want WHOEVER WINS THE ELECTION ON NOV 3rd to select the next #SCOTUS nominee. Last time GOP ignored the will of voters (2018 most recently),they lost BIGLY🙌🏾🤣#WearAMask  @dscc #TrumpsSheep  @CaptMarkKelly #AZSen https://t.co/1rGxtdMYec",Pro-Mask,English
1280303428284055552,"@TONYxTWO @pep1602 Do the words ""offers no protection against coronavirus"" mean anything?

So if yours doesnt protect you, and mine doesnt protect me, yours wont help me and mine wont help you, why are we still hammering the use of useless masks? Thats the question Im asking.",,
1259937297299943424,"yet people out here not wearing masks. like? get a cute one that you like, get one that says you think covid-19 is a lie, throw a tantrum every time you have to wear one! whatever you want, just wear one. 😷
https://t.co/KiZ8ucHA3P",,
1277961719088689153,Cancer fucking sucks. Also wear a mask.,,
1269781423507902464,"@suzydymna @realDonaldTrump Republicans:call the covid virus a hoax, have a significant head start on addressing the issue, blame everybody possible while the death tolls rise to 110,000, decry FREEDOM and try to rush hack to work, casinos, rallies but also insist on not wearing mask cuz it inhibits freedom",,
1278353344830951424,@PierceTransit I'm paying for your service and expect a certain level of safety. The law requires face coverings yet this is my 4th time riding w/  more than half the riders have none. THIS NEEDS ENFORCED! @GovInslee please require transit enforce masks! #maskup #COVID19 #unsafe,,
1308106770183720960,"3 days now without being forced to leave a store because I don’t wear mask anymore ‼️ 
-
-
It’s time to open America back up. 
-
-
NOW ‼️",,
1236711116094541824,@SkyNews Hows about we send forces to the greek borders lets face it europe dont need thousands of possibly #coronavirus spreaders roaming thro the en just saying like👀,,
1305151218805690369,"Huh. And here I am living in Canada seeing people not wear masks, not distance, and had a repair man just yesterday tell me that a COVID vaccination will plant microchips in our brains to control us. https://t.co/LVck5nj5vR",,
1281603213129584643,@KySportsRadio Cue the freedom comments! That said wear a mask 😷 https://t.co/G6dJucZDcw,,
1305160095878262792,"@sachp Probably because I'm not sure myself.

Well we watched at Regal which is empty enough on most days anyway that it's automatic social distancing.  😅In general though, no. Masks required afaik but no one really enforces it.",,
1283853487680286720,@bettygirl1239 @WilliamBradyCoS @ABC Well there needs to be enforcement then. People aren't wearing them because it's listed down as a recommendation not a requirement. Also the CDC hasn't been clear on this either. Everything needs to be revamped. From a mask wearer btw.,,
1265027717826822150,@NYGovCuomo Did you provide the elderly Americans that you forced to be around COVID19 patients in nursing homes (ultimately sealing their fates) with masks?  Asking for a friend....,,
1235206721103998976,"@ysjagan @KTRTRS @TelanganaCMO @AndhraPradeshCM 
Sir ,due to outbreak of covid 19 cases in India  
Masks &amp; sanitizers prices hiked in both Ap&amp; Telangana.
I hope both CMs will issue orders to make sure  the prices under control and available to everyone",,
1302953828678021122,"Very important 👍. We currently have stock of ROAMFREE Anti-Microbial Washable Face Masks. Small, Medium and Large. Available to order from https://t.co/PpWrBYNwfW. #Masks https://t.co/XdUJ0F8l4O",,
1286351099625005056,@JohnPisarski I’ve already lost friends and family. People say follow the law issued to wear a mask your a sheep but then what about the other laws? So wearing a mask your following the flock. Obey all other laws your a patriot. Follow all laws or leave I say but my opinion doesn’t mean shit.,,
1264514369402134529,@JC_free82 @thedsggroup I think it's an attack on Brexit for left and MSM - they see Boris will be weakened if they win and will impact end transition etc. Some in the party just hate the power he has or dislike they see he is the master of lockdown (think Baker). Many facets to this.,,
1276186949607239682,"@realDonaldTrump 122,000 + deaths due to coronavirus and Donald Trump. You’re a terrible leader because you don’t believe in science and because you don’t listen to your advisors.

There should be a federal mandate for mask wearing.
Why are you pulling funding for testing. 
You suck!!",,
1297410061401092096,Take off your masks fellow Canadians and don't line up for covid testing. Stop listening to big Pharma narrative and demand our freedom to choose back from our hysterical leadership.,,
1274771815265599490,Face masks are useless. https://t.co/Oyp3e0fWav,,
1263241825017638912,"@real_defender @realDonaldTrump Just face the truth. We made a great job, we saved our peoples life. We didnt give up anyone, even the 101 grandma. After we controlled the pandemic in China, we support other countries, we send goods, doctors. And this is what we did.",,
1247475457194369030,"Health CS Mutahi Kagwe told us that the youth should step up and join the fight against Covid-19.
Well, why is the government arresting youths who have been fumigating Nairobi County and distributing free foodstuffs, face masks, diapers and other things? #FreeSonkoRescueTeam https://t.co/352AJtuDRP",,
1286498735082668036,"@Sid_Seixeiro Ya! He could pin point a killer disease, but his curve ball sucked....if that is not what’s wrong with 🇺🇸, don’t know what is. #Fauci #WearAFuckingMaskUDumbFucks #Covid",,
1277534973944197121,"For those of you refusing to wear a mask out, I hate to say it but it's just natural selection at this point",,
1272263816089231360,@TIME Ignore the role that widespread police brutality and arbitrary enforcement of laws on the reopening too while you're at it. #TrumpHasNoPlan he made masks a political statement and was fanning #COVID19 spread all along. #SaferAtHome,,
1292668623278837761,"@noahoxnr @natepitts74 @ClayTravis @JasonWhitlock @Outkick I've got plenty of proof that this Covid nonsense is a massive scam, and that masks don't work. There are 14 Random Control Trials that prove they don't. RCTs are the gold standard in science and medicine. I'm sick of this mask bullshit here in Colorado, and anywhere else.",,
1291298905284583427,"@s_americans @ACTBrigitte @realDonaldTrump That was very stupid you do realize that...right? 

She asked what state I'd be voting IN !?!?!?
HINT  I live here! 
3. I have been on hydroxycloroquin for years
(SUPRISE I'm not sick)
4. I only wear a mask when karens bitch
Because I don't want to scare the sheep",Anti-Mask,English
1271301780169605121,"There needs to be *MASS* communication -TV,Radio,Industry bodies, *Vanigar sangams*,Auto/logistic associations &amp; Police has to spread &amp; enforce masks strictly by announcement in roads &amp; markets(3-4 times/day) @Vijayabaskarofl @CMOTamilNadu @kprabhdeep @mkstalin  @NHM_TN @bbctamil https://t.co/qMfiwoblCJ",,
1265789030274400256,Well FUCK. LOVE  the sound of this but was out today and 50%+ dummies weren’t wearing masks. I hate people and I’m wearing a mask  to save their lives. They love people and can’t be ARSED to wear one themselves. Again...WELL FUCK.  #COVIDIOTS #COVID19 #DC https://t.co/XUwkJGpJq3,,
1285223530829938689,"@queerfoxx The main one I can think of is sensory. I couldn't have something like that pressing around my head. I can just about do a mask, but I hate things on my head 😂
It is a good idea, for all the reasons you've listed below though! Some people at the chemist wear them instead of mask",,
1293948321443328000,So if schools can’t reasonably enforce a mask policy how can the flip side be reasonably enforced? https://t.co/7YZQuAnixR,,
1282419585266749440,Lewis County Sheriff on mask requirement: 'Don't be a sheep' | https://t.co/ZrWOYhxXum https://t.co/Q9CDUKUPcw,,
1264620740839702537,"This is the 3rd week of activity of our #COVID19 Task Force with the #Airport Think Tank of @ENAC_Alumni. Many thanks to our participants for sharing information, bringing new ideas, and discussing about the future... (1/2) ✈️🦠 #avgeek #aviation #StrongerTogether #WeAreAviation https://t.co/PHTpBLJvLQ",,
1286741674232705025,"@Tortclam @OregonGovBrown @OHSUNews I wear a mask, in compliance with Kate Brown's order... So, there went your attempt to do whatever you thought you were getting at...",,
1302718010738847745,"Once again @tariqnasheed justifying black violence. 

Sucker punching someone for not wearing a mask. Hope this guy charges him &amp; sues his ass. https://t.co/GZYNq6VRqe",,
