Tweet ID,Mask Sentiment,Language,Source File
1341921115539714049,Unrelated,English,2020-12_general
1342682949934698496,Unrelated,English,2020-12_general
1335895716775006209,Unrelated,English,2020-12_general
1338489562386018307,Not Sure,Multiple,2020-12_general
1342464617776357376,Unrelated,English,2020-12_general
1334606261070000130,Not Sure,Other,2020-12_general
1339058540032499714,Not Sure,Other,2020-12_general
1337805057585274880,Not Sure,Other,2020-12_general
1337747724888907779,Not Sure,Other,2020-12_general
1337017528250486786,Not Sure,Other,2020-12_general
1338718292127596544,Unrelated,English,2020-12_general
1336835159883190272,Not Sure,Other,2020-12_general
1338592970250063872,Unrelated,English,2020-12_general
1337471938722213891,Unrelated,English,2020-12_general
1342623135015841792,Unrelated,English,2020-12_general
1335244956697382919,Unrelated,English,2020-12_general
1335882543963500545,Unrelated,English,2020-12_general
1343589519547895808,Unrelated,Multiple,2020-12_general
1334870506089160704,Unrelated,English,2020-12_general
1340954577726820352,Unrelated,English,2020-12_general
1343747342596390913,Unrelated,English,2020-12_general
1343912197660045314,Unrelated,English,2020-12_general
1344595204301586432,Unrelated,English,2020-12_general
1335516609834840064,Not Sure,Other,2020-12_general
1342022608850714624,Unrelated,English,2020-12_general
1336802747845316608,Unrelated,English,2020-12_general
1341218490355609600,Unrelated,English,2020-12_general
1340205708420243456,Unrelated,English,2020-12_general
1341138868402327552,Not Sure,French,2020-12_general
1342314761006956544,Unrelated,English,2020-12_general
1334739891230568449,Unrelated,English,2020-12_general
1342261870305144833,Not Sure,Other,2020-12_general
1343364742048526338,Unrelated,English,2020-12_general
1338522130540081152,Not Sure,French,2020-12_general
1339761740326694912,Unrelated,English,2020-12_general
1340545029107027974,Unrelated,English,2020-12_general
1337945592694071296,Unrelated,English,2020-12_general
1334263757804101633,Unrelated,English,2020-12_general
1333785670087655424,Unrelated,English,2020-12_general
1342299664129925121,Unrelated,English,2020-12_general
1339536640058994689,Not Sure,Other,2020-12_general
1343636705635692552,Unrelated,English,2020-12_general
1335583987855728640,Not Sure,Other,2020-12_general
1342326859967721474,Not Sure,Other,2020-12_general
1337849787006246913,Unrelated,English,2020-12_general
1336554789581144064,Unrelated,English,2020-12_general
1343357554458587136,Unrelated,English,2020-12_general
1338948905543852032,Not Sure,Other,2020-12_general
1334848107369132037,Unrelated,English,2020-12_general
1339632334312599552,Not Sure,Other,2020-12_general
1340362446771531779,Not Sure,Other,2020-12_general
1342243968730492936,Unrelated,English,2020-12_general
1336380689189646343,Unrelated,English,2020-12_general
1334513705292324865,Not Sure,Other,2020-12_general
1339999267889557504,Unrelated,English,2020-12_general
1333952570264416257,Unrelated,English,2020-12_general
1337167572614213633,Unrelated,English,2020-12_general
1338009800567910401,Not Sure,Other,2020-12_general
1335938696768524290,Not Sure,French,2020-12_general
1343355607940812804,Not Sure,Other,2020-12_general
1336962512848347136,Not Sure,Other,2020-12_general
1341608884126052360,Pro-Mask,English,2020-12_general
1336781388595535872,Not Sure,Other,2020-12_general
1343311241452859394,Anti-Mask,English,2020-12_general
1335825313121652738,Unrelated,English,2020-12_general
1341270761445744642,Not Sure,Other,2020-12_general
1333747133711667200,Unrelated,English,2020-12_general
1337605429342466049,Unrelated,English,2020-12_general
1335377489217134592,Unrelated,English,2020-12_general
1343291876456210432,Not Sure,Other,2020-12_general
1336994207890857986,Not Sure,Other,2020-12_general
1339912220457758723,Not Sure,French,2020-12_general
1344745504673058816,Not Sure,Other,2020-12_general
1335888883754688512,Unrelated,English,2020-12_general
1343277911688830976,Unrelated,English,2020-12_general
1340600000250785792,Unrelated,English,2020-12_general
1337285935176638464,Unrelated,English,2020-12_general
1344704589304455170,Unrelated,English,2020-12_general
1340332521733709824,Pro-Mask,English,2020-12_general
1342744032858894337,Unrelated,English,2020-12_general
1341703657545449477,Not Sure,French,2020-12_general
1338091069188268033,Unrelated,English,2020-12_general
1338685114528698370,Not Sure,Other,2020-12_general
1337902488968515585,Unrelated,English,2020-12_general
1343135005489430528,Unrelated,English,2020-12_general
1337992768724086785,Unrelated,English,2020-12_general
1339112091135995905,Not Sure,Other,2020-12_general
1342123513193369601,Unrelated,English,2020-12_general
1337897377525604352,Pro-Mask,English,2020-12_general
1343929851397484545,Not Sure,Other,2020-12_general
1335732000280481796,Not Sure,Other,2020-12_general
1338885172486434822,Unrelated,English,2020-12_general
1335861100651417605,Unrelated,English,2020-12_general
1336134443006889985,Unrelated,English,2020-12_general
1337841706725732352,Not Sure,French,2020-12_general
1337885272856358913,Unrelated,English,2020-12_general
1338884389833465857,Unrelated,English,2020-12_general
1338416210988425220,Unrelated,English,2020-12_general
1343827849954910208,Not Sure,French,2020-12_general
1333868061082873857,Unrelated,English,2020-12_general
1339535392886943744,Unrelated,English,2020-12_general
1341303868915892224,Not Sure,Other,2020-12_general
1343183221777952768,Not Sure,Other,2020-12_general
1338379654625853444,Not Sure,Other,2020-12_general
1337344921276125186,Not Sure,Other,2020-12_general
1338483149194604547,Not Sure,Multiple,2020-12_general
1339547562257371137,Unrelated,English,2020-12_general
1334999686810365954,Not Sure,Other,2020-12_general
1335526702278172673,Unrelated,English,2020-12_general
1341683580536315904,Unrelated,English,2020-12_general
1334598593437634561,Unrelated,English,2020-12_general
1344655171167555584,Unrelated,English,2020-12_general
1342269321456840709,Unrelated,English,2020-12_general
1339819430251876352,Pro-Mask,English,2020-12_mask_related
1340723224905207808,Pro-Mask,English,2020-12_mask_related
1342236442286825475,Anti-Mask,English,2020-12_mask_related
1337418670277062657,Anti-Mask,English,2020-12_mask_related
1335343448166023168,Pro-Mask,English,2020-12_mask_related
1337011063456317441,Unrelated,English,2020-12_mask_related
1335888663054520322,Pro-Mask,English,2020-12_mask_related
1342269347004252161,Pro-Mask,English,2020-12_mask_related
1340411370152476672,Pro-Mask,English,2020-12_mask_related
1344772728121929728,Pro-Mask,English,2020-12_mask_related
1336831263899070469,Pro-Mask,English,2020-12_mask_related
1341046189043625984,Pro-Mask,English,2020-12_mask_related
1335467911981510657,Pro-Mask,English,2020-12_mask_related
1339355031108276228,Pro-Mask,English,2020-12_mask_related
1334057979587534850,Pro-Mask,English,2020-12_mask_related
1343719286301458433,Pro-Mask,English,2020-12_mask_related
1338277321938186240,Anti-Mask,English,2020-12_mask_related
1338750560091123713,Pro-Mask,English,2020-12_mask_related
1334379254759362560,Pro-Mask,English,2020-12_mask_related
1339587332190527490,Anti-Mask,English,2020-12_mask_related
1343726515616362497,Pro-Mask,English,2020-12_mask_related
1338971160336338944,Pro-Mask,English,2020-12_mask_related
1338903614769782784,Unrelated,English,2020-12_mask_related
1339828306703601664,Pro-Mask,English,2020-12_mask_related
1339942840181387270,Anti-Mask,English,2020-12_mask_related
1341527752005042176,Pro-Mask,English,2020-12_mask_related
1339999872003424259,Anti-Mask,English,2020-12_mask_related
1336787208204857346,Pro-Mask,English,2020-12_mask_related
1335014686169985028,Anti-Mask,English,2020-12_mask_related
1334937460506300417,Pro-Mask,English,2020-12_mask_related
1339803645978808321,Pro-Mask,English,2020-12_mask_related
1334609771781967872,Anti-Mask,English,2020-12_mask_related
1344247930648203264,Anti-Mask,English,2020-12_mask_related
1336869181170520065,Neutral,English,2020-12_mask_related
1342051142067343362,Unrelated,English,2020-12_mask_related
1341416668598317056,Anti-Mask,English,2020-12_mask_related
1343472745393221635,Pro-Mask,English,2020-12_mask_related
1335330692025241607,Pro-Mask,English,2020-12_mask_related
1336915920183308289,Pro-Mask,English,2020-12_mask_related
1340552221830696960,Pro-Mask,English,2020-12_mask_related
1343744954078814209,Anti-Mask,English,2020-12_mask_related
1343098706900496387,Pro-Mask,English,2020-12_mask_related
1339880512031174659,Pro-Mask,English,2020-12_mask_related
1338113840005996548,Pro-Mask,English,2020-12_mask_related
1338567000621199369,Neutral,English,2020-12_mask_related
1341715978875531264,Pro-Mask,English,2020-12_mask_related
1335495893924122624,Pro-Mask,English,2020-12_mask_related
1339089887916564483,Pro-Mask,English,2020-12_mask_related
1341448541663838209,Pro-Mask,English,2020-12_mask_related
1343591584755904517,Anti-Mask,English,2020-12_mask_related
1337109401325473794,Pro-Mask,English,2020-12_mask_related
1341195961981276161,Pro-Mask,English,2020-12_mask_related
1342599849355710465,Pro-Mask,English,2020-12_mask_related
1335648106109677570,Pro-Mask,English,2020-12_mask_related
1341280940203630592,Pro-Mask,English,2020-12_mask_related
1340889173234909185,Pro-Mask,English,2020-12_mask_related
1334475719108341763,Pro-Mask,English,2020-12_mask_related
1336063062109876224,Pro-Mask,English,2020-12_mask_related
1336262096733007873,Pro-Mask,English,2020-12_mask_related
1342071456411365377,Pro-Mask,English,2020-12_mask_related
1334983894123360258,Pro-Mask,English,2020-12_mask_related
1336000396955881477,Anti-Mask,English,2020-12_mask_related
1334835213290123266,Anti-Mask,English,2020-12_mask_related
1334557154611666944,Pro-Mask,English,2020-12_mask_related
1337966959518908416,Pro-Mask,English,2020-12_mask_related
1342081319447257088,Pro-Mask,English,2020-12_mask_related
1336885271388971008,Neutral,English,2020-12_mask_related
1340605475914575872,Pro-Mask,English,2020-12_mask_related
1335659376661684231,Pro-Mask,English,2020-12_mask_related
1339748020192161792,Neutral,English,2020-12_mask_related
1338788307896070144,Pro-Mask,Multiple,2020-12_mask_related
1335772177854050305,Pro-Mask,English,2020-12_mask_related
1338817558565298178,Unrelated,English,2020-12_mask_related
1341889330835464192,Pro-Mask,English,2020-12_mask_related
1338619209371119616,Pro-Mask,English,2020-12_mask_related
1337790943974596615,Neutral,English,2020-12_mask_related
1334360772022050819,Pro-Mask,English,2020-12_mask_related
1340989046756159490,Pro-Mask,English,2020-12_mask_related
1343992979380346881,Pro-Mask,English,2020-12_mask_related
1337389007735582727,Anti-Mask,English,2020-12_mask_related
1341241628804018176,Pro-Mask,English,2020-12_mask_related
1336525421689655296,Pro-Mask,English,2020-12_mask_related
1336126851320786950,Neutral,English,2020-12_mask_related
1341958809317732352,Pro-Mask,English,2020-12_mask_related
1335388756308762624,Pro-Mask,English,2020-12_mask_related
1341514174178930690,Pro-Mask,English,2020-12_mask_related
1334473213603147776,Pro-Mask,English,2020-12_mask_related
1336865740499136520,Pro-Mask,English,2020-12_mask_related
1344200227050442752,Anti-Mask,English,2020-12_mask_related
1334617275111010306,Pro-Mask,English,2020-12_mask_related
1344001245967753218,Neutral,English,2020-12_mask_related
1343741912650539009,Pro-Mask,English,2020-12_mask_related
1337214164050341888,Pro-Mask,English,2020-12_mask_related
1335052378261893120,Pro-Mask,English,2020-12_mask_related
1339981503170629632,Anti-Mask,English,2020-12_mask_related
1333695780050309120,Anti-Mask,English,2020-12_mask_related
1337005720248705028,Pro-Mask,English,2020-12_mask_related
1337951187312709633,Anti-Mask,English,2020-12_mask_related
1340429255407267841,Neutral,English,2020-12_mask_related
1344196812022763520,Pro-Mask,English,2020-12_mask_related
1337084244724600832,Pro-Mask,English,2020-12_mask_related
1336652301222748161,Pro-Mask,English,2020-12_mask_related
1343942124002283520,Pro-Mask,English,2020-12_mask_related
1339314806520754178,Anti-Mask,English,2020-12_mask_related
1344294757707649024,Pro-Mask,English,2020-12_mask_related
1336915865342763009,Pro-Mask,English,2020-12_mask_related
1337118749502140416,Pro-Mask,English,2020-12_mask_related
1343796251137957890,Pro-Mask,English,2020-12_mask_related
1334086937804759040,Pro-Mask,English,2020-12_mask_related
1336980291185946624,Pro-Mask,English,2020-12_mask_related
1336341422069473281,Pro-Mask,English,2020-12_mask_related
1337139600272265221,Neutral,English,2020-12_mask_related
1341831171542540290,Pro-Mask,English,2020-12_mask_related
1340521732013256707,Unrelated,English,2020-12_mask_related
1338518114804191235,Anti-Mask,English,2020-12_mask_related
1341684355522056192,Pro-Mask,English,2020-12_mask_related
1340535868268838912,Neutral,English,2020-12_mask_related
1339267297597419521,Neutral,English,2020-12_mask_related
1340638798145855491,Pro-Mask,English,2020-12_mask_related
1335376439173111808,Pro-Mask,English,2020-12_mask_related
1333875389874114560,Not Sure,Other,2020-12_mask_related
1340821894971289600,Pro-Mask,English,2020-12_mask_related
1336010879238860802,Pro-Mask,English,2020-12_mask_related
1338890187598774274,Pro-Mask,English,2020-12_mask_related
1342617021511585793,Pro-Mask,English,2020-12_mask_related
1336547081981399040,Pro-Mask,English,2020-12_mask_related
1338203450685984779,Pro-Mask,English,2020-12_mask_related
1337271671279865857,Pro-Mask,English,2020-12_mask_related
1344104929502310400,Pro-Mask,English,2020-12_mask_related
1342546453458276352,Anti-Mask,English,2020-12_mask_related
1339261073594195968,Pro-Mask,English,2020-12_mask_related
1338872361550897153,Pro-Mask,English,2020-12_mask_related
1334905478728437760,Neutral,English,2020-12_mask_related
1333950129800298496,Pro-Mask,English,2020-12_mask_related
1336959193450856448,Anti-Mask,English,2020-12_mask_related
1336063849233960961,Pro-Mask,English,2020-12_mask_related
1343685444958097411,Pro-Mask,English,2020-12_mask_related
1341409031899009031,Pro-Mask,English,2020-12_mask_related
1341161794564464644,Pro-Mask,English,2020-12_mask_related
1339932594926997505,Pro-Mask,English,2020-12_mask_related
1339525328599826434,Not Sure,Other,2020-12_mask_related
1343529296032362496,Anti-Mask,English,2020-12_mask_related
1335638214040723457,Pro-Mask,English,2020-12_mask_related
1336541674856583169,Pro-Mask,English,2020-12_mask_related
1341393437250076672,Pro-Mask,English,2020-12_mask_related
1336342927522619393,Anti-Mask,English,2020-12_mask_related
1338367558769123328,Anti-Mask,English,2020-12_mask_related
1344467542241234944,Pro-Mask,English,2020-12_mask_related
1337706563134500864,Pro-Mask,English,2020-12_mask_related
1337282471122046978,Anti-Mask,English,2020-12_mask_related
1333790644683247616,Anti-Mask,English,2020-12_mask_related
1340151068337053697,Pro-Mask,English,2020-12_mask_related
1339707944489738245,Pro-Mask,English,2020-12_mask_related
1336970097798373376,Pro-Mask,English,2020-12_mask_related
1333782758838079496,Anti-Mask,English,2020-12_mask_related
1344461703661031426,Pro-Mask,English,2020-12_mask_related
1340153628724781057,Pro-Mask,English,2020-12_mask_related
1334161032873467910,Not Sure,Other,2020-12_mask_related
1342906924728274945,Pro-Mask,English,2020-12_mask_related
1339996544804777984,Pro-Mask,English,2020-12_mask_related
1334974677509316608,Pro-Mask,English,2020-12_mask_related
1344526762202415109,Pro-Mask,English,2020-12_mask_related
1343180578208813058,Pro-Mask,English,2020-12_mask_related
1337330439694942208,Pro-Mask,English,2020-12_mask_related
1335127252778958848,Pro-Mask,English,2020-12_mask_related
1344221242946187266,Pro-Mask,English,2020-12_mask_related
1339734957556703232,Pro-Mask,English,2020-12_mask_related
1339108070903918594,Pro-Mask,English,2020-12_mask_related
1342368597612527616,Pro-Mask,English,2020-12_mask_related
1336275802737025025,Pro-Mask,English,2020-12_mask_related
1343335220297289738,Pro-Mask,English,2020-12_mask_related
1334754796079865861,Anti-Mask,English,2020-12_mask_related
1337506452882206725,Pro-Mask,English,2020-12_mask_related
1343787426729271298,Pro-Mask,English,2020-12_mask_related
1338525518430289928,Pro-Mask,English,2020-12_mask_related
1344601001639227392,Pro-Mask,English,2020-12_mask_related
1336924768688193542,Anti-Mask,English,2020-12_mask_related
1339349981048782850,Anti-Mask,English,2020-12_mask_related
1336317659311325184,Unrelated,English,2020-12_mask_related
1342446749068259329,Pro-Mask,English,2020-12_mask_related
1337187759916806145,Pro-Mask,English,2020-12_mask_related
1334236117449678849,Neutral,English,2020-12_mask_related
1337261763968999424,Anti-Mask,English,2020-12_mask_related
1340366362212847616,Pro-Mask,English,2020-12_mask_related
1335690857291386888,Pro-Mask,English,2020-12_mask_related
1338876108108926976,Pro-Mask,English,2020-12_mask_related
1333725840564252673,Pro-Mask,English,2020-12_mask_related
1335297463096262656,Pro-Mask,English,2020-12_mask_related
1339683083893813248,Pro-Mask,English,2020-12_mask_related
1344307534052646912,Neutral,English,2020-12_mask_related
1339720857715961856,Pro-Mask,English,2020-12_mask_related
1344727626150268934,Pro-Mask,English,2020-12_mask_related
1335107239376527361,Anti-Mask,English,2020-12_mask_related
1334537591958466562,Anti-Mask,English,2020-12_mask_related
1336588168116617216,Anti-Mask,English,2020-12_mask_related
1340346982473158657,Anti-Mask,English,2020-12_mask_related
1340611195439620097,Pro-Mask,English,2020-12_mask_related
1345693568082583553,Not Sure,Other,2021-01_general
1352075874917470208,Unrelated,English,2021-01_general
1351768306093441029,Not Sure,Other,2021-01_general
1353026879687520256,Unrelated,English,2021-01_general
1355540091519819790,Unrelated,English,2021-01_general
1347935509142773763,Unrelated,English,2021-01_general
1345517173763051521,Unrelated,English,2021-01_general
1352303384322256896,Not Sure,Other,2021-01_general
1347793458572922880,Not Sure,Other,2021-01_general
1347876583852294146,Unrelated,English,2021-01_general
1352810548077993986,Unrelated,English,2021-01_general
1351097897601953792,Not Sure,Other,2021-01_general
1352294826658590722,Unrelated,English,2021-01_general
1345112233441976321,Unrelated,English,2021-01_general
1346002437841199105,Not Sure,French,2021-01_general
1351316123032170498,Unrelated,English,2021-01_general
1351137438668877826,Not Sure,Other,2021-01_general
1345087533496082432,Unrelated,English,2021-01_general
1345295221161156608,Not Sure,Other,2021-01_general
1351164360807362562,Unrelated,English,2021-01_general
1350309237289750531,Unrelated,English,2021-01_general
1344933134266212352,Not Sure,Other,2021-01_general
1347159324850843648,Unrelated,English,2021-01_general
1353106077164986369,Not Sure,Other,2021-01_general
1351978687370031111,Pro-Mask,English,2021-01_general
1352873180617175040,Unrelated,English,2021-01_general
1351205208962052107,Not Sure,Multiple,2021-01_general
1353276069697253376,Unrelated,English,2021-01_general
1349684118842454021,Not Sure,Other,2021-01_general
1348085639040925696,Unrelated,English,2021-01_general
1353607145749684224,Unrelated,English,2021-01_general
1350364193229307905,Unrelated,English,2021-01_general
1350215531006197762,Unrelated,English,2021-01_general
1346031026355777537,Unrelated,English,2021-01_general
1353720156711694336,Unrelated,English,2021-01_general
1351582054627074049,Not Sure,French,2021-01_general
1352953581331218433,Unrelated,English,2021-01_general
1348123146931486721,Unrelated,English,2021-01_general
1346665045153951744,Unrelated,English,2021-01_general
1345753922384900102,Unrelated,English,2021-01_general
1346709491065049088,Unrelated,English,2021-01_general
1354475488979415049,Not Sure,Other,2021-01_general
1346875764684283907,Not Sure,Other,2021-01_general
1345538399508303872,Unrelated,English,2021-01_general
1352109425927090177,Unrelated,English,2021-01_general
1353862973534720004,Unrelated,English,2021-01_general
1353353306928721920,Not Sure,French,2021-01_general
1350761951316615168,Unrelated,English,2021-01_general
1353757456351027209,Unrelated,English,2021-01_general
1346513194005770241,Unrelated,English,2021-01_general
1352835899831308288,Not Sure,Other,2021-01_general
1352262917861892102,Not Sure,French,2021-01_general
1354509721651322882,Unrelated,English,2021-01_general
1345142171230416897,Not Sure,Other,2021-01_general
1348057969519312898,Not Sure,Other,2021-01_general
1345827588888014849,Unrelated,English,2021-01_general
1349539390402555908,Unrelated,English,2021-01_general
1345022155407450115,Unrelated,English,2021-01_general
1348085943086018563,Not Sure,Other,2021-01_general
1352038683109634052,Unrelated,English,2021-01_general
1345088614145941516,Unrelated,English,2021-01_general
1347227365907292167,Unrelated,English,2021-01_general
1346004234681147392,Unrelated,English,2021-01_general
1346769074794196993,Unrelated,English,2021-01_general
1345426747689340929,Unrelated,English,2021-01_general
1348472182507253761,Unrelated,English,2021-01_general
1351153062925262852,Not Sure,Other,2021-01_general
1349892666142543872,Unrelated,English,2021-01_general
1353033443463065600,Not Sure,Other,2021-01_general
1348514266870145030,Not Sure,Other,2021-01_general
1345712249290317826,Not Sure,Other,2021-01_general
1350016992607133696,Unrelated,English,2021-01_general
1345412556891037700,Unrelated,English,2021-01_general
1350850410479816704,Not Sure,French,2021-01_general
1348566624983539714,Unrelated,English,2021-01_general
1348443331857010688,Not Sure,Other,2021-01_general
1345484672013361160,Unrelated,English,2021-01_general
1351867519427112961,Not Sure,Other,2021-01_general
1353179567783956481,Unrelated,English,2021-01_general
1353203093761044485,Not Sure,Other,2021-01_general
1346849697235947522,Not Sure,Other,2021-01_general
1354919376252710913,Not Sure,Other,2021-01_general
1353415150024286210,Not Sure,Other,2021-01_general
1350822408173678596,Unrelated,English,2021-01_general
1352860691598860290,Unrelated,English,2021-01_general
1350187364707164166,Unrelated,English,2021-01_general
1350266805638619139,Unrelated,English,2021-01_general
1354666122281279491,Unrelated,English,2021-01_general
1354441945523892224,Unrelated,English,2021-01_general
1352916609279668224,Not Sure,Other,2021-01_general
1349101402489032704,Not Sure,Other,2021-01_general
1344862713441378304,Not Sure,Other,2021-01_general
1349282482458394630,Not Sure,Other,2021-01_general
1352888623373426688,Not Sure,Other,2021-01_general
1348823402853900289,Not Sure,Other,2021-01_general
1355703955259617292,Unrelated,English,2021-01_general
1345873209292369930,Unrelated,English,2021-01_general
1354019251338833920,Unrelated,English,2021-01_general
1354960262357512201,Not Sure,Other,2021-01_general
1346322205106339840,Unrelated,English,2021-01_general
1350123981941207040,Unrelated,English,2021-01_general
1348234713266352129,Unrelated,English,2021-01_general
1350134668377649153,Unrelated,English,2021-01_general
1354276931961819139,Not Sure,Other,2021-01_general
1350237275066667012,Unrelated,English,2021-01_general
1350533045103833090,Unrelated,English,2021-01_general
1349044392103993352,Unrelated,English,2021-01_general
1355012375213207554,Unrelated,English,2021-01_general
1354099103165259776,Unrelated,English,2021-01_general
1347167786070630400,Not Sure,Other,2021-01_general
1345513204022067200,Unrelated,English,2021-01_general
1354819348917981189,Unrelated,English,2021-01_general
1355600695777513475,Unrelated,English,2021-01_general
1350147409465253891,Not Sure,Other,2021-01_general
1353636454518448130,Not Sure,Multiple,2021-01_general
1344986538216718336,Not Sure,Other,2021-01_general
1349797958976483337,Not Sure,Other,2021-01_general
1347313585177776129,Not Sure,Other,2021-01_general
1351771579500298243,Unrelated,English,2021-01_general
1352999986066202624,Unrelated,English,2021-01_general
1355654512015454208,Unrelated,English,2021-01_general
1353324896999383041,Unrelated,English,2021-01_general
1351753112885710848,Unrelated,English,2021-01_general
1349449810630291459,Unrelated,English,2021-01_general
1351551845651644419,Unrelated,English,2021-01_general
1348644816863723521,Unrelated,English,2021-01_general
1349808985529077760,Unrelated,English,2021-01_general
1354128883952574464,Unrelated,English,2021-01_general
1346957102384885761,Unrelated,English,2021-01_general
1350546609583648771,Unrelated,English,2021-01_general
1349859551600799746,Unrelated,English,2021-01_general
1347601658281398273,Unrelated,English,2021-01_general
1355815722329513986,Unrelated,English,2021-01_general
1344955394968363008,Not Sure,Other,2021-01_general
1353444032832172034,Unrelated,English,2021-01_general
1346934490665521154,Unrelated,English,2021-01_general
1349029388743008259,Not Sure,Other,2021-01_general
1350054305815003136,Unrelated,English,2021-01_general
1352739944180158464,Unrelated,English,2021-01_general
1347539565654003713,Unrelated,English,2021-01_general
1347366091467747329,Unrelated,English,2021-01_general
1350884098479448066,Not Sure,Other,2021-01_general
1354579609166209027,Unrelated,English,2021-01_general
1350551174852866056,Unrelated,English,2021-01_general
1345271748275552257,Unrelated,Multiple,2021-01_general
1351443576195051520,Not Sure,Other,2021-01_general
1355586735179239426,Unrelated,English,2021-01_general
1352146007363096577,Unrelated,English,2021-01_general
1346800095644110848,Unrelated,English,2021-01_general
1349385834974339075,Unrelated,English,2021-01_general
1347671066345410568,Not Sure,French,2021-01_general
1351368459205177346,Unrelated,English,2021-01_general
1355579639398354945,Unrelated,English,2021-01_general
1354306415293300738,Unrelated,English,2021-01_general
1352538300377133056,Not Sure,Other,2021-01_general
1347819505636888584,Not Sure,Other,2021-01_general
1351350122152656896,Unrelated,English,2021-01_general
1352692799985115136,Unrelated,English,2021-01_general
1346317951658549248,Unrelated,English,2021-01_general
1354607046088417282,Not Sure,Other,2021-01_general
1347826952732872704,Unrelated,English,2021-01_general
1347740867361075201,Unrelated,English,2021-01_general
1352937886572814336,Unrelated,English,2021-01_general
1355032089377165316,Unrelated,English,2021-01_general
1346623875614912513,Unrelated,English,2021-01_general
1355928373307068420,Unrelated,English,2021-01_general
1350472122699829251,Unrelated,English,2021-01_general
1354033558319493121,Not Sure,Other,2021-01_general
1353083023512760321,Not Sure,Other,2021-01_general
1353721538093215745,Unrelated,English,2021-01_general
1353789720673869830,Unrelated,English,2021-01_general
1355368343700602880,Unrelated,English,2021-01_general
1345026233017524224,Unrelated,English,2021-01_general
1346406413132697600,Unrelated,English,2021-01_general
1346305655754383361,Unrelated,English,2021-01_general
1352641640872218625,Not Sure,Other,2021-01_general
1346432485442416641,Unrelated,English,2021-01_general
1347194181312253952,Not Sure,Other,2021-01_general
1346132841894191104,Pro-Mask,English,2021-01_mask_related
1349438846874869760,Pro-Mask,English,2021-01_mask_related
1353038812994269184,Neutral,English,2021-01_mask_related
1347224442905243650,Pro-Mask,English,2021-01_mask_related
1347543881194340357,Pro-Mask,English,2021-01_mask_related
1346537105086963712,Unrelated,English,2021-01_mask_related
1345278637864456192,Pro-Mask,English,2021-01_mask_related
1345794529778130945,Pro-Mask,English,2021-01_mask_related
1351947371106627585,Pro-Mask,English,2021-01_mask_related
1354179223523643393,Pro-Mask,English,2021-01_mask_related
1355531702819545089,Pro-Mask,English,2021-01_mask_related
1347266465221767173,Pro-Mask,English,2021-01_mask_related
1355525167921958915,Pro-Mask,English,2021-01_mask_related
1353546937136369668,Pro-Mask,English,2021-01_mask_related
1351098661678280710,Pro-Mask,English,2021-01_mask_related
1353065895644413960,Pro-Mask,English,2021-01_mask_related
1353979963297460226,Pro-Mask,English,2021-01_mask_related
1348088879572774914,Pro-Mask,English,2021-01_mask_related
1350596574230011911,Pro-Mask,English,2021-01_mask_related
1348038391984697346,Pro-Mask,English,2021-01_mask_related
1347417604093222914,Neutral,Multiple,2021-01_mask_related
1347104735510237184,Pro-Mask,English,2021-01_mask_related
1345124073194590211,Anti-Mask,English,2021-01_mask_related
1350032120563990529,Not Sure,Multiple,2021-01_mask_related
1348675947189432320,Pro-Mask,English,2021-01_mask_related
1347388681552678920,Pro-Mask,English,2021-01_mask_related
1345947256847908864,Pro-Mask,English,2021-01_mask_related
1351626207251619848,Pro-Mask,English,2021-01_mask_related
1346707391325347840,Pro-Mask,English,2021-01_mask_related
1352210589809053696,Pro-Mask,English,2021-01_mask_related
1353475619565285376,Anti-Mask,English,2021-01_mask_related
1349618682381664256,Neutral,English,2021-01_mask_related
1345646799176962049,Pro-Mask,English,2021-01_mask_related
1353174257040306176,Pro-Mask,English,2021-01_mask_related
1353054814259847168,Pro-Mask,English,2021-01_mask_related
1355628124545945603,Pro-Mask,English,2021-01_mask_related
1344873227600994304,Pro-Mask,English,2021-01_mask_related
1351790941548507137,Anti-Mask,English,2021-01_mask_related
1350120294053273600,Anti-Mask,English,2021-01_mask_related
1354061211281678336,Anti-Mask,English,2021-01_mask_related
1350401637127516160,Pro-Mask,English,2021-01_mask_related
1346419744602279936,Pro-Mask,English,2021-01_mask_related
1346405367396315138,Pro-Mask,English,2021-01_mask_related
1352325074628603905,Pro-Mask,English,2021-01_mask_related
1345003120640876545,Neutral,English,2021-01_mask_related
1349105572461817856,Anti-Mask,English,2021-01_mask_related
1348070061299408899,Pro-Mask,English,2021-01_mask_related
1355313052069969921,Unrelated,English,2021-01_mask_related
1347695066056429569,Pro-Mask,English,2021-01_mask_related
1346640469472718850,Pro-Mask,English,2021-01_mask_related
1354752825096605698,Anti-Mask,English,2021-01_mask_related
1347801033712525313,Pro-Mask,English,2021-01_mask_related
1347322202140549123,Pro-Mask,English,2021-01_mask_related
1348420918465462276,Pro-Mask,English,2021-01_mask_related
1354468178525638661,Pro-Mask,English,2021-01_mask_related
1354200853448687617,Pro-Mask,English,2021-01_mask_related
1349493108430438400,Pro-Mask,English,2021-01_mask_related
1346502313771487232,Pro-Mask,English,2021-01_mask_related
1348369001341214724,Pro-Mask,English,2021-01_mask_related
1354144333679783936,Pro-Mask,English,2021-01_mask_related
1347418504455049216,Pro-Mask,English,2021-01_mask_related
