Tweet ID,Full Text,Mask Sentiment,Language,Notes
1286888947197460482,"@futurethinkers @BrentMeinke @GaardJomas @ausgov Think about yourself in regard to what?  That this is assumed to cause the death of less than 0.003 % of the global population?  Okayyy.  You stay home in your bubble with your mask and sanitizer under house arrest while us that want to live, live!",Anti-Mask,English,
1287269332548874240,I'm going to propose the Covid fine should be doubled if you refuse to abide by a direction if a retail worker where the store has decided to refuse entry without a mask. These workers don't deserve this shit. #COVID19Vic,Pro-Mask,English,
1293502559324262400,On not wearing face masks: “This is about a sickness that is far more pervasive than the coronavirus: the belief that one’s comfort is more important than someone else’s life.” Let’s do the right thing. #staysafe ⁦@washingtonpost⁩  https://t.co/tVdS6ujgBo,Pro-Mask,English,
1252657830500331522,"@scrowder It's sad we need the comparison. A generation was told to go to war, fight and died, and they literally signed up for it! We're being told to stay home, social distance, and wear masks in public and people are freaking out! Every #ProtestLockdown idiot is a pussy!",Pro-Mask,English,
1237926826674028544,"@ABSCBNNews @Jasmin_Romero Cguro this time maiintindahan mo na po kung bakit kailangan ipasa na lang lahat ng estudyante, na wag na cla pumasok para iwas #COVID19. Na ang #COVID19 is real and not a joke! Praying na maging ok po tau lahat.",Not Sure,Multiple,
1299711433182191616,"@IAmKJunior @cdc Wow; If I had to guess, ai-augmented labeling with something like maskrc-svg (https://t.co/qdEHAeR9ty) would have beat that!",Unrelated,English,
1290152938279563264,"No mask?

They're happy to take risks, they'll stake their lives on it and everyone elses. 

What they don't 'get' (because they're as thick as mince) is that 'the risk' they expose everyone to, rises exponentially as the disease spreads.
https://t.co/7qAkUDeDN2",Pro-Mask,English,
1230424229662859264,The SMOKING GUN at 25 mins?? #coronavirus #COVID2019 https://t.co/kZaQvu78Cs,Unrelated,English,
1290864877800742912,#lawancovid #newnormal #covid19 #maskermurah #maskeretnik #jualmasker #maskerkain #maskermulut #maskercantik #cucitanganpakaisabun #jagajarak #pakaimasker #pmiselalubantu #bencana #covid19musuhbersama #cegahcovid19… https://t.co/Uf4x6EE7Xz,Not Sure,Multiple,
1271845862633648129,⁦@bcedplan⁩ @bctf @bcpvpa Spate of new research supports wearing #masks to control #coronavirus spread - The Washington Post #pandemic #teachers #education https://t.co/Zzsi2NpKAv,Pro-Mask,English,
1293820946843947009,"NSW Health confirmed the first COVID-19 death in nearly two weeks as 12 new cases were uncovered, while Canberrans stranded in Victoria have begun arriving home. https://t.co/JZVtsqlXQ5",Unrelated,English,
1270636619217768448,"Are you set to take up the fun #gulabositabo Tongue Twister challenge? @ayushmannk 

#ayushmaankhurana #gulabositabo #tonguetwister #challenge #fun  #lockdown #quarantine #bollywood #movietalkies #WednesdayMotivation #wednesdaymorning https://t.co/9x5TqZNLjK",Unrelated,English,
1279316354668126210,Sad that it takes making y’all pay for not wearing a mask to wear a mask. Shows how much you really don’t care about your close friends and family.,Pro-Mask,English,
1283361763753250818,Hay nako Duque! We're sick and tired of your lies Mr secretary please resign https://t.co/sc8jTtafA1,Unrelated,Multiple,
1284840188225613824,"Suruh jalan-jalan ke rumah sakit terdekat tanpa memakai masker

Udah itu aja cukup kok https://t.co/JpxUIhsbGA",Not Sure,Other,
1270427339281833988,Así el panorama de Coahuila en cuanto al COVID-19. https://t.co/IwP1Wza49n,Not Sure,Other,
1274842406911950855,"In recovery and looking for virtual meetings? Our therapists at our New Directions Counseling Center have assembled a list of resources: https://t.co/wlsjqz93Ib
#interfaithsocialservices #SouthShore https://t.co/kixOINHevo",Unrelated,English,
1254889301789343744,Illinois GOP lawmaker walks through throng of protesters without mask to challenge stay-at-home order – Raw Story https://t.co/f3s35CapLL,Neutral,English,reporting fact
1298267133390909441,"The count of #TexasCOVID victims is 11824, the population of zip code 76088. Stretching from Weatherford to Mineral Wells in Parker County, the 76088 contains the town of Cool, which was born in the 1960’s. @GregAbbott_TX #Texas #COVID19 #COVID19TX #COVID #AbbottFailedTexas https://t.co/XYyVzrfJo6",Unrelated,English,
1226327267552514049,"Holy crap.., https://t.co/6HggtKKp4o",Unrelated,English,
1274477334893080594,Gov. DeSantis won't interfere with cities that require residents to wear face masks in public amid COVID spike | Florida Phoenix https://t.co/9vE8Dw1eLZ,Neutral,English,reporting fact
1233784394801983489,"@IAMSUMMERWALKER You do know dressing like this, even wearing surgical masks won’t lower your chances of getting the coronavirus, right? Your ignorance and xenophobia is very telling these past weeks smfh",Anti-Mask,English,
1286389020692340736,"Simple thing each and everyone of us can do to protect those we live is to wear a mask and wear it correctly, says @Marion_Health's Caine. If we do not... ""we will never reach the new normal we all seek.""",Pro-Mask,English,
1292197993115000832,@Stonekettle Also prevents Corona?,Unrelated,English,
1284100951238942720,"@AnnickDeRidder 
..  VEEL  CORONA  LEUGENS  IN  AMERICA  ...!!!..
..  OOK  IN  EUROPA  .??.  BELGIE .??.. 
   MASKERS  WERKEN  NIET  ..???..  
.. CORONA  HOLOCAUST  ...
    It Has Begun, People Are Demanding Change, Do You See What’s Happening..
   https://t.co/o6v0pabjrz",Not Sure,Multiple,
1294082582066470913,"@DaveStylee @Breaking911 @nypost You do realize the ""covid"" cases and deaths are so grossly inflated, right? Not sure if you worked as a Dr or nurse on the frontlines since the beginning, but I have, and its disgusting how we got here! ALL patients and deaths marked covid, no positive tests! Lots of $$$$",Unrelated,English,
1298034148620238848,the mask... the bat... being italian... the way she predicted this entire covid mess whole two years ago https://t.co/4lGsQ42E1b,Neutral,English,
1274598714133413888,On attend tranquillement octobre et on vous en remet un petite dernière pour la route ? #masques #gestesbarriere #Belgium #Belgique #covid19 #covid19be #coronavirus https://t.co/ga46nCUBpj,Not Sure,French,
1298092013825536000,I really want to see Dominick wear a mask like his old man. #WWERAW,Neutral,English,could be wearing mask in inappropriate way (bandanna or something)
1299567982532726784,Polri tak bosan-bosan mengimbau kepada seluruh masyarakat untuk selalu mematuhi protokol kesehatan saat beraktivitas di luar rumah sebagai upaya pencegahan Covid-19. #PakaiMaskerUtkSemua https://t.co/uc1kIUSeZK,Not Sure,Other,
1237709117768093696,Is wearing mask can protect the #COVID19 ? For real??,Not Sure,English,surprise or sarcasm?
1289033248132104193,"Sexual assault survivors tackle trauma to stay COVID-safe, self-isolate and wear face masks https://t.co/58cr05G5bO",Neutral,English,
1289358820792086528,@realDonaldTrump Fauci again demonstrates his hypocrisy about social distancing and wearing masks but would not condemn the dementors for not wearing masks or social distancing. A two faced DEMOCRAT political SCUM. How can anyone trust HIS SCIENCE. Hasn’t he gotten EVERYTHING WRONG SO FAR,Anti-Mask,English,"""hypocrisy, how can anyone trust his science"""
1291032251887693824,"Why are you tempting fate... wear a fucking mask 😷 

Covid19 is still a thing, there is no antivirus for it, no medication... 
🦠🧫🔬😳",Pro-Mask,English,
1259472073317142531,HIDDEN DICTATORIAL FASCIST/NAZI GENES OF THOSE IN POWER YET 58MILLION HUMANS DIE EVERY YEAR WITHOUT LOCKDOWN/MASKS/TESTS/SOCIAL DISTANCE OR COMPENSATION=global debt at $255trillion to fuel overpopulation that fuels climate change &amp; nature wipeout pandemic https://t.co/tvU1rt1s9B,Neutral,English,not really sure?
1288003370553352193,@katlego_tefu You still need to wear a mask with a face shield 💔,Pro-Mask,English,
1275878970303668226,"@singharj Boris Johnson  has approved £900,000 voyager paint job and did not notice the union flag upside down #BorisHasFailedUK #BorisHasFailedTheNation #BorisJohnson #BrexitShambles #RAFVoyager #fuckup @BorisJohnson #COVID19 #covid19uk #BlackLivesMatterUK #RAF #UKGovernment https://t.co/W455L09R9R",Unrelated,English,
1264076400056832000,"Infosys adopts #Covid19-hit slum, donates 10,000 masks

https://t.co/8BTlS9ChUg https://t.co/HMLgaB9Nhf",Pro-Mask,English,
1295474037657866246,"The virus is all on Trump. I urge you to stop drinking the Trump Virus Kool-Aid and instead listen to the scientists and medical professionals.

His leadership and handling of  COVID-19 is abysmal. Put on a mask, social distance, and wash your hands and ass!! #TrumpVirus https://t.co/8njDnonXfL",Pro-Mask,English,
1224723861142306818,"@hkpoliceforce We are #HKPolice who are good at wearing masks sweat factoring by prisoners, then go arbitrary arresting passing by teena who are exhausted by #HKgov reluctance on containing #coronavirus

We post this here so that everyone can come adore our powaaaaa, Ya!
https://t.co/j7FmqEb2KS",Neutral,English,
1273191365653024769,"There’s been no logic/consistency in any of this. No closure of airports in late Feb/March when virus at peak, as ´no need’ but measures introduced in June! No need to wear masks, now we do need to wear them. Infinitesimal outdoor transmission yet we were told ‘Stay at Home’! https://t.co/RH0kFL94Bw",Neutral,English,
1276648205829246976,"@marymac60719779 @CarlosdelRio7 Sorry for the delay as just off COVID service. My apologies for passing on this comment. Despite its potential insensitivity, it was directed towards those who deny transmission or the need for masks. We all have done these things for sure.",Pro-Mask,English,
1291084949207097345,@kristine_100 He’s just another lying politician trying to get bail out money for his buddies!! There’s no honor there! At least he has enough decency to wear a mask to rob us now!,Pro-Mask,English,
1290628793888120832,I will say again average Normal monthly death rate in 2018 &amp; 2019 in #USA $250k-300k some months $300k out of 330 million #USA #COVID19 context to COVID-19 deaths total 150k my common sense is very suspicious concerning #COVID19 2.8 million died 2018 USA 600k Cancer CONTEXT #Dems,Unrelated,English,
1285730404037689344,"@Sean_P_Doyle Also, don’t impose yourself on people is one of the basic rules I live by. Lots of people are freightened, if they feel better when I wear a mask, what an easy thing for me to do.",Pro-Mask,English,
1274963115365535744,And yet we are the mean Israel that oppress Palestinians  .#fuckpalestin https://t.co/gSjBh9HBBP,Unrelated,English,
1278517612314423302,"PSA: Do NOT stay @Marriott hotels!! No masks on any employees, no social distancing, no disinfectant wipes in the rooms (this is advertised on their website) - ABSOLUTELY DISGUSTING STAY AWAY #COVID19 @MarriottBonvoy",Pro-Mask,English,
1225375831398195200,e nunca se esqueçam lavem as mãos! https://t.co/uUGvE85GWn,Not Sure,Other,
1273130919596118016,WHO welcomes preliminary results about Dexamethasone use in treating critically ill COVID19 patients. But face mask is still the best.,Pro-Mask,English,
1266487843800723460,Wanted by @wearecowshed -  @WelshGovernment comms case study #Covid19testing #Wales👇🏻 https://t.co/q27NC1cX61,Unrelated,English,
1292876156409184256,@MrBurns72 Ed's getting salty! https://t.co/oKxBgxltUZ,Unrelated,English,
1299646016937811968,"@WhiteHouse @Mike_Pence @realDonaldTrump 🇺🇸The general election is underway. Wear a mask to protect yourself. This is a link recommended to me by a doctor friend of mine:https://t.co/uDyOcLutOP. He told me: Their hospital buys masks from here."" I bought it immediately and delivered it within two days 🙏God Bless America",Pro-Mask,English,
1221718087847882753,Coronavirus spurs a run on face masks. But do they work? https://t.co/VFnJ8kfJoZ @WashingtonPost @manianca,Neutral,English,
1286302570659684354,"Are you struggling during the pandemic? Try a daily affirmation.

https://t.co/JXa0h0KLTu",Unrelated,English,
1289241436299251714,I hope I win @TechnicalGuruji 😂 https://t.co/e7yDscK9yi,Unrelated,English,
1283554982776668161,@ELTIEMPO Que se los lleve el Covid 🙄 ojalá se dé el milagrito!,Not Sure,Other,
1285164815892144128,@NyadolNyuon Just wear a mask...Bolt’s an idiot!,Pro-Mask,English,
1269173668359348224,Corona bir tek Enes Berberoglu'nu tutuyorsa boşuna takmayalim maskeleri...,Not Sure,Other,
1284137126301437956,Por dos razones ... por Covid y por NO merecerlo... les ha regalado en VAR y PENALES inventados medio torneo !!!,Not Sure,Other,
1233834341987319808,"@KHerriage Trump saying CV is a hoax just sealed his fate. Now the extreme left will get their chance, yikes! CDC telling US citizens not to buy masks so health care folks have some. Talk about being unprepared, wow!",Pro-Mask,English,
1281867284299108353,DEAR Tom Hanks heres what you and the WHO and the CDC and health Canada can do with your masks https://t.co/8gncxeGp5d,Anti-Mask,English,Could be neutral?
1283783677961547776,as he says https://t.co/2ft1Kv2Rf0,Unrelated,English,
1239757258784821250,"@narendramodi @mygovindia Proud of my Indian prime Minister Narendra Modi ji 
All country very well supported my India prime Minister Narendra Modi ji 🌹🙏
COVID-19 awadh in India careful all India public every people in mask use  careful my life my hand
 🙏🙏",Pro-Mask,Multiple,
1282583441226096641,@TheRickWilson nawww its his big left ear - He finally figured out how he can wear a mask &amp; still have the hair on his head cover his big left EAR -notice his right ear  hair combed all the way back behind this ear-not so the left consistently-Is it how ithe tells LEFT from RT? mr turkey neck?,Unrelated,English,
1298078385353175040,"@GiGicmka I'll do Notary.  It stinks, though.  I'll wear mask, face shield n gloves. I'll call them ahead.  ACLU sued N.C. to lift restrictions until after election due to Covid.  They lost in State Court. Unbelievable!",Pro-Mask,English,
1295617360443985923,"Typical 'Krantikaris': 'Activists' begin 'Mask Se Azaadi' campaign, burn masks claiming they are spreading diseases, not preventing coronavirus outbreak https://t.co/nTpMOKVUr1 via @OpIndia_com",Anti-Mask,English,"""krantikaris"" seems to be a deragatory term"
1284195922033799174,More than 940 deaths reported in one day as US coronavirus cases shatter another record!  Report says if we ALL wore face masks we could have gotten the virus under control in 4wks. And who is the giant ass face that refuses to wear a mask? Or even tell his followers too?,Pro-Mask,English,
1236074097681014784,"N95respirator against #coronavirus soldout?
No!We have #N95 / 3ly Medical Disposable Facemask In stock(USA). Freeshipping Now!
https://t.co/pxYNL453To 
https://t.co/UZ8SqbhEqr

#CoronaAlert #CoronavirusOutbreak #2019nCoV #COVID2019 #CoronaVirusUpdates 39",Pro-Mask,English,advertisement
1264052315813806080,Der wirtschaftliche Schaden von #COVID19 ist genauso erschreckend wie die gesundheitlichen Gefahren. Bin gespannt was bei einer zweiten Welle passiert und hoffe das sie nicht zu schlimm wird #TrackandTrace #maskeauf https://t.co/hiKt3ROnaO,Not Sure,Other,
1261368401177513984,"#COVIDー19  🇵🇪 #Dia61 15/05
Departamentos / Regiones con mayor % de positividad
- Lambayeque: 23.38% ↑
- Callao: 23.33% ↑
- Ucayali: 21.92% ↑
- Loreto: 21.63% ↑
- Lima: 16.22% ↑
- Piura: 15.53% ↑
- Ancash: 10.84% ↑
- La Libertad: 10.23% ↑
- Tumbes: 10.16% ↑ https://t.co/bylprcSVUV",Not Sure,Other,
1282436677772939265,"@BBolander Besides avoiding viral exposure, the main reason I limit my store trips in a day is so I don't get frothing-mouth angry over encountering too many COVID-careless people...

...and I bet Calvin's father ALWAYS wears the damn mask in public. Over the nose and everything. 2/2",Pro-Mask,English,
1258488462619086852,I don’t even care if you’re being sarcastic. They’re a great idea because virus’ tend to die slower indoors. The mask itself prevents some fluids that could naturally escape during talking/breathing and being actively able to infect others. Not all of us know if we’re infected. https://t.co/ktdvWaiUBq,Pro-Mask,English,
1272364489560559616,"@realDonaldTrump Many Presidents are helpful during a pandemic.

#RampGate 
#TrumpWearsAdultDiapers 
#YouLiedPeopleDied",Unrelated,English,
1257423965741613060,"""Advice From The Experts"" 

This week's episodes: 
https://t.co/8lXz48gNsE

1) Overcoming Loneliness
2) The Plight of Rural America
3) Intimacy, Sexuality, Connecting

#EmotionalSupport #MentalHealth #AloneTogether #COVID19  #WeArePREVENTS #WellWithTheWorld. #StayAtHome  #Rural https://t.co/FmEmP8FmwM",Unrelated,English,
1276622243322228736,@IngrahamAngle Wearing a mask is that taxing for you? It's a pandemic. Covid19 doesn't care if you are GOP or Dem. Sadly you are making it political. Those MAGA hats are going to be like swastikas. But yeah keep backing the guy who wants to take away healthcare of millions during a pandemic.,Pro-Mask,English,
1284224083727650816,"""Sloppy laboratory practices"" is not the issue here.

The #CDC is deliberately providing 'false-positives' to run up the numbers of #COVID19 patients - giving #MSM the ammunition it needed to further fear-monger the public into into the 2nd wave.
 https://t.co/LeDM9XFX2R",Unrelated,English,
1222888306989522944,@Garland2018 @BruceKnightJD @paulkrugman His reply is shear stupidity.  The investment these companies already have in China is not moving to the US.  Manufacturing is over unless we come up with a competitive advantage like green energy and make it in the US. That’s new investment that can stay at home.,Unrelated,English,
1274186435604574210,"City Police has started vehicle checking, social distancing, public place announcements to create awareness about #COVID19 #MasksSaveLives  @CMOTamilNadu @SPVelumanicbe @SPsofIndia @IPS_Association https://t.co/dlECpEEJMB",Pro-Mask,English,
1297207362231640064,I’m saying no more in this silly conversation because I have already wasted enough oxygen on filthy mask wearing! https://t.co/HzCXKfZPs3,Anti-Mask,English,
1230626965108989958,"@weareoneEXO @B_hundred_Hyun
@layzhang
Vote for China King YIXING ...:)
https://t.co/zykmj6VNgg https://t.co/m8sBIDgXQJ",Unrelated,English,
1272901248556072966,"I work in retail, in a state that has contained COVID-19 fairly well. I can tell you without a doubt, THIS is where your spikes are coming from. People won’t distance themselves, and only half assed wear a mask. https://t.co/KlBXLyz6qD",Pro-Mask,English,
1284956796306837506,Rod the Bod says wear a mask so fucking do it https://t.co/ufsaUPyfJj,Pro-Mask,English,
1299599380983377923,TikTok stars Blake Gray and Bryce Hall charged for hosting parties during the Covid-19 pandemic https://t.co/R3GZmo0YKE,Unrelated,English,
1287902932340551682,"Just sayin, furries will wear an entire fake animal head over their own, so if you’re not wearing a mask because of a “medical condition” you’re basically admitting that the entire furry community is tougher than you",Pro-Mask,English,
1239050841539014656,I swear this coronavirus better not fuck up my filming schedule in mexico,Unrelated,English,
1274377268270374912,"@the_feedfeed @driscollsberry I come from the city of Ksar el-Kebir in the north of Morocco.  #Driscolls has generated thousands of jobs specifically for women in the region.  thank you so much .  but do you know that because of this, hundreds of them are currently sick with COVID 19?",Unrelated,English,
1272489154463531009,"From Mon 15 June, all hospital visitors must wear face covering &amp; staff to wear surgical masks to reduce the risk of spreading #coronavirus &amp;keep our hospitals safe. 
See Info about attending @RNOHnhs &amp; Outpatients: https://t.co/SU2VxhA24L

Further advice: https://t.co/pVPf8AMMPt https://t.co/ZIn9ewWgAB",Pro-Mask,English,
1262259510930026497,"@JJaa0123 @BioLayne @joerogan Right except with quarantine you can still go outside, go to the store, and in many cases go to work with masks and social distancing.

Restrictions on what we can do, not banning. Banning cars is not a proper analogy, slowing down to accommodate is.",Pro-Mask,English,
1289797722061455362,"Optics? Trust the Plan? This digital war would be so much easier, if the (Truth) would just be told? Humanity sake? Covid deaths? Cover or real? For who?",Unrelated,English,
1287081347400572930,"@samsmooth23 I wear a mask where I have to..
But I’m defending the right for people not to be abused or challenged by strangers.

That’s what the tweet says",Pro-Mask,English,
1280940890438209537,"@metromorning @OurGreenway @myonlinelifenow @MarvinMacaraig @jsquaredink @CBCIsmaila @cbcradio @BCCFarm @BikeMonth You bring the host, we will bring the bikes! #bikeTO #ScarbTO cc @AccessAlliance 

#C4CC #FlattenTheCurve #WeAreInThisTogether #HealthyFuturesForAll #BeyondDowntown #BikeTO #Ward19 #Ward20 #TObikes #ScarbTO #ActiveTO",Unrelated,English,
1290477723576487936,@SylvesterTurner People have this confused. It is not about your liberty; it is about your life. Please wear a mask; this is a monster virus.,Pro-Mask,English,
1294428087996887040,Are these the same people who won’t wear the mask? https://t.co/BHIteiteTR,Pro-Mask,English,seems critical 
1299450588464177152,Absolutely agree!!! https://t.co/ObXiCd8WvE,Unrelated,English,
1239617810344464385,Thank you so much @IlanaMercer for the retweet! Your support means the world 🙏🙂 https://t.co/5DrHKbmT1O,Unrelated,English,
1255567326830825473,"Yemezler, o zaman liyakatsızlık ortaya çıkar. https://t.co/AwOVei01d8",Not Sure,Other,
1230620498725347337,"UPDATED:  – 包含中文字符版本-&gt; CORONA UNMASKED: Microbiological ""Smoking Gun"" Found - Chinese Intelligence Officer Reveals True Magnitude of China’s Fake “Coronavirus” Crisis

https://t.co/kuzpUDPPGl https://t.co/0Qm3BHS9gV",Unrelated,English,
1295524009375870976,Parents worried their kids won’t wear masks 4 long periods of time in school try this rule the last weeks of summer “You’re only allowed screen time if you wear a mask” Either they’ll learn or you’ll get them off devices these last few weeks @Todaysparent  #ChroniclesOfANewDad https://t.co/eizfN3Mr8E,Pro-Mask,English,
1222282697516544005,#coronavirus is contagious during incubation period although possibly less so. Can be transmitted through the eyes. Is not alive in the air but drops to the ground. #coronavirusaustralia,Unrelated,English,
1270527338137124864,"Another #rooftop #bbq - tonight with janet.gates.12 #cornonthecob  #Toronto #Tuesday ral999 #summer #socialdistancing @ Toronto, Ontario https://t.co/tM1saCedf3",Unrelated,English,
1244055845693837312,@jamiedupree @wsbtv #Coronavirus I can supply any quantity of N95 Masks for as low as $2.75 on large orders. Don’t let people go without. Call 1-888-596-4247 https://t.co/0m4gUnj8m7,Pro-Mask,English,advertisement
1299707150009159682,"@bullbot321 @dekedekeshelf @RealJamesWoods There was a shortage of N95 masks, but not  ""cupboard bare"" of medical supplies exaggeration that Trump stated. If there was a shortage why did Trump send supplies to CHINA before outbreak hit USA &amp; why did he wait until April 2 to ramp up production?",Pro-Mask,English,seems to be pro mask wearing
1289649307046629376,"Germany is mad because they have to wear a mask, and they’re comparing it to naziism lol https://t.co/TFpqUUv70f",Pro-Mask,English,
1280149028274081799,"yo fuck all y’all for saying the COVID test is the same as the flu test 

it’s the same process/technique 

But that shit actually HURTS lol 😭",Unrelated,English,
1271204939046543361,#Twitler #BunkerBoy #GeorgeFloyd #GeorgeFloydMurder #COVID19 #CoronaVirusPandemic #CoronaVirusUpdates #VoteBlue2020 #Biden2020 #Vote #TrumpVirus #IMPOTUS #PresidentLysol #MoscowMitchMcConnell #MoscowMitch #LeningradLindsey #ImpeachBarr #Pencedemic #GOPCorruptionOverCountry https://t.co/Ox3rhR9J3K,Unrelated,English,
1292396004512108545,more people are dying because of lack treatment for their existing diseases than due to #COVID19,Unrelated,English,
1278951613579886592,"Liebe Frau Rickli @NatalieRickli bitte erklären Sie der wirtschaftsgetriebenen Bar-  &amp; Clubkommission was (App / Maske) wofür eingesetzt wird und was wo nützt. Die wollen nicht verstehen und versuchen den ""weniger schlimmi Wäg"" für sich zu gehen. @gd_zuerich @vecirex https://t.co/hfii5A8keS",Not Sure,Other,
1292385288996651008,Vacuna Contra el COVID-19 ha sido aprobada y entrara en producción masiva la semana que ... https://t.co/Pm7LV44GU1 #gasolina #vaccine #vacuna #venezuela #trump #oms #coronavirus #china #justice #miami #blm https://t.co/jNMiZvGrZU,Not Sure,Other,
1291631389582950400,"@leekathryn6 @TeamTrump @realDonaldTrump -6 billion funding for opioid epidemic
-35 million to help human sex trafficking victims (especially kids)
-3.9 million lifted off food stamps 
-Reached agreement with E.U. to increase US exports
-Signed VA Accountability &amp; Choice Act 

I could go on and on.",Unrelated,English,
1273002570978668544,"Ok hold on! You want me to wear my mask, wash my hands and social distance when I go out but better if I just stay home. Yet you're forcing me to go out and work. So stay home and have no fun but come out and work and help the economy. Right,right!😐😠😒",Pro-Mask,English,
1281825402030358528,My halloween party idea: you have to wear a mask,Pro-Mask,English,
1298865751739084800,"@subsix848 @AlexBerenson It is like Delta and Jet Blue kicking families off flights because their three year old refuses to wear a mask. You give people authority over who flies, and some will abuse that authority.",Anti-Mask,English,
1267899722796281856,Air Force to dole out nearly $1 billion for ABMS development  https://t.co/BOWgnfPR0C  https://t.co/BOWgnfPR0C #Military #Defense #KnowYourMil #Army #Navy #AirForce #Marines #USDefenseNews #COVID19 #Coronavirus #AI #Technology #Cybersecurity,Unrelated,English,
1281815074085060609,@yack2783 @scottcoolidge1 This is me throughout the entire lockdown. I even have a tiara but I mean I’m naked when I wear it,Unrelated,English,
1293972964736729094,How businesses can implement IoT to restart during COVID-19 https://t.co/VOXyqCghe7 via @iotbusinessnews,Unrelated,English,
1281597404005822465,"Dear @sidharth_shukla donated 200 masks and gloves to @udayfoundation 2 days back in the name of u just in a hope that u will get blessings today I got confirmation email that it reached to them 
Soon will give u one more surprise that wil help others 
#SidharthShukla #SidHearts https://t.co/R9hYttVsbl https://t.co/uSYGyuEh0K",Unrelated,English,
1272687498939052033,"- MASKER HIDUNG - ⁣
⁣
Daerah tropic seperti #bali ini emang bikin area T-Zone itu ladang MINYAK ! Jadi biasain rawat diri ya selain imun tubuh agar kebal dari virus manjah COVID19 !! ⁣
Ingat !!! Masker + cuci tangan… https://t.co/UeZ6utLp8v",Not Sure,Other,
1300307796626411521,And there are more to come. Stay tuned. https://t.co/sy1bUKLN93,Unrelated,English,
1246026887740227585,This using made in China masks will cause trouble o. That VN has gone viral mahn and now everyone is on the edge.,Neutral,English,not saying if masks in general are good or bad
1241429397292429312,"@GolfSoBad All of my N95 masks have always been folded, along with my sheets, in the linen closet. WTAF?!!!! https://t.co/vm2lTSH4mW",Pro-Mask,English,
1288158249116676097,"Ol girl must've finally deleted that comment. Humble wigs, wash your hands, brush your teeth and wear a mask. Check in on your peoples. Stop unreasonably killing us. Go through the 7.5 yr archive of #theread. It's free, like a break if one is needed/can be afforded.",Pro-Mask,English,
1269542845276397568,@RandhawaAli Sir Berozgari aur lockdown ki waja sy mask khareedny k b paisay nahi bachy. Ab bus اللہ he is waba sy nijaat day. آمین,Not Sure,Other,
1225136859472367616,Guessing this is related to Coronavirus? Home Depot was sold out of masks. @ The Home Depot https://t.co/nhlQVmv3zk,Pro-Mask,English,
1224890880571715584,"What people are forgetting is that many Asians wore face masks way before the #coronavirus trend. They came in many varieties. The ones who wore the surgicals were doctors, nail techs, collected cans, or worked in a dim sum spot. The rest were worn by artists and celebrities.",Pro-Mask,English,
1277730415533383680,"@dougducey says #WearAMask but does not make it mandatory for all #Arizona. So seriously, what's the point of his coronavirus briefing?  #DuceyFailedAZ",Pro-Mask,English,
1289123207245639680,Except for all those studies that show in combination with other treatments it does...like the ones CNN even notes 🤷‍♂️ https://t.co/1MKEQbWEQx https://t.co/F7zYV0lxEg,Unrelated,English,
1286203790048268289,"I've not met anyone my age who doesn't where a mask, who doesn't follow the rules exactly. I'm living with two 50+ people and know many more who will not wear a mask because it is 'unnatural and alien', who will not social distance because it's pointless. We are not the problem. https://t.co/puPOol8ZnB",Pro-Mask,English,
1236869142344425472,"@MrJVitale @CDCgov The CDC does recommend masks for sick people or for people who are caring for them, if the sick person cannot wear a mask because of difficulty breathing: https://t.co/tByze7zHPG and https://t.co/qOiuEZrmWy Unfortunately, there's no advice on how to get masks if you need them.",Pro-Mask,English,
1243726957507948544,"잘 있어서 다행이다~🙏
#Repost @aarontveit
• • • • • •
🚨 In response to the N-95 mask shortage caused by the COVID-19 pandemic, andybellin, @hankazaria, Billy Crudup and I are trying to #getthemasksback to the healthcare… https://t.co/c2KtuVnF70",Pro-Mask,Multiple,
1288130087016112128,@RonCross_67 @HKrassenstein I dont understand why the far left urges Americans to wear a mask when most of the mask have been proven to be ineffective for Covid-19.,Anti-Mask,English,
1284312332676603905,"I’m always so impressed when I see @TinaSmithMN talk with people. She genuinely listens, and takes that information back to the Senate floor. https://t.co/PS0BcWF6X2",Unrelated,English,
1287137729248219141,"@HanselCarlsson @krisbenway2 @KassandraKitson @oliverdarcy They don’t it’s fact! Also if covid was so damn contagious why are there no bio hazard collection sites at every store or place, where people congregate, for used masks?  The cases of  pleurisy have skyrocketed from people breathing in their own co2. Your safer without them! https://t.co/Swo9JqdVtB",Anti-Mask,English,
1223565526963650560,Ole’s At The Wheel..!! HAHAHAHA https://t.co/IQ2971MBn6,Unrelated,English,
1269850180851052549,"@Theophite @Monica_Wilcox No social distancing in that video.  As I watched, I was trying to count the number of people I saw walking by, with masks on. I think I counted five (5).

Folks, we are not back to “normal.” The pandemic is not over. The first wave of the virus is not over. 

Any questions?",Pro-Mask,English,
1272406402825363456,#COVID19 #WeAreEssential #DisabilityData #DisabilityHealth by @BonnieSwenorPhD https://t.co/9mdouAXUmV,Unrelated,English,
1263119008225726464,"As #Restaurants ReOpen
They Grapple With #Safety Measures
And #Masking 😷👇
#covid19 
VankaPro☀️🌊🌊🌊 
The New Face of Restaurant Hospitality Wears a Mask https://t.co/6mFpCSC2pI",Neutral,English,
1290943797082370048,@JayneHowarth @Word_Service It will be okay in the end. Thus will always be the Covid year and things will sort themselves,Unrelated,English,
1261863862850056192,@AaronQuinn716 Totally agree. COVID will be less of a concern. I wonder how many people will wear their facemasks in the water to find out they can't breathe through them wet,Anti-Mask,English,could be neutral?
